Timestamp(us),ax_mean,ax_std,ax_<lambda_0>,ay_mean,ay_std,ay_<lambda_0>,az_mean,az_std,az_<lambda_0>,gx_mean,gx_std,gx_<lambda_0>,gy_mean,gy_std,gy_<lambda_0>,gz_mean,gz_std,gz_<lambda_0>,mx_mean,mx_std,mx_<lambda_0>,my_mean,my_std,my_<lambda_0>,mz_mean,mz_std,mz_<lambda_0>,AccMag,period
1970-01-01 00:58:50,-187.889758675,821.3652176290503,693.576075,139.40879110833333,836.29598550256,674.9188786097221,-13515.925046666664,827.4559661139901,625.3744272222231,-414.2036319916666,212.61753858252652,166.96688045694444,394.5060714566666,249.2504300403835,175.05860132444445,642.9450215666667,299.39116428230074,247.1905131666667,18.171693165,26.13648454187388,22.4487456275,203.91136606666663,12.10794655487978,9.987495483333328,-1494.7257991666663,25.63933287903366,21.154070166666617,13565.08241,0
1970-01-01 00:58:52,3375.964899241,1728.9842094036424,1297.93063465756,1792.3226471987,1989.4466426108293,1734.4477742295085,-12411.21094566,767.5223074054971,531.0517802079999,-74.5400079229,448.7140148713928,343.6943552843639,65.70107443799999,455.59912718594296,330.9453173197199,47.5321555722,440.653359147648,322.1050521446,-140.3076656749,41.88108335566611,36.305544815586,182.0137822201,61.05368703473183,53.03210287747799,-1298.05814176,64.4940486923662,48.628116766400005,13248.5304,0
1970-01-01 00:58:54,-3883.870658854,4115.170903584767,3491.7902171781207,2421.7179666033,4822.668927399554,4179.1359816528975,-11231.74598985,3503.2459620346644,2730.926498574001,137.045083824,1028.7346243366096,753.2462557660803,62.66321121200001,738.9725846406128,527.15049833188,-223.65331545,1106.7340858596497,780.6785766990001,165.4012480619,196.17207716428376,185.362256532196,296.537063724,103.21369906423594,93.95087185232002,-1484.7743698299998,289.09172784445843,270.39346264320005,13878.94399,0
1970-01-01 00:58:56,-4078.5269458867,2370.0868143963344,1925.6770184978325,-860.0898190988,1687.1132657487794,1459.359522891368,-12561.23977388,1653.3125840368327,1248.5594487976002,-106.6165142575,457.1811906637083,360.2339807136501,213.1497993696,507.9369607785114,368.22897085396806,-161.9971766837,503.1068329536199,365.0263139702999,71.4938218122,97.09448918753456,81.65276929834798,259.133893153,55.60240603702135,50.54005629111999,-1505.30699586,219.2930979740524,199.3648917028,13529.45082,0
1970-01-01 00:58:58,-2386.4038470806,3104.067249879452,2737.5507050145643,-1056.052803307,1450.1010447130802,1102.6411405621202,-12705.47585443,1152.596194312522,846.0746998383999,-34.123942891400006,392.8190993184262,292.7501383536561,-260.3490384332,269.89061129484537,195.362236386104,-625.084050443,296.33598199888246,234.2913298007201,222.5213993015,164.07153494036788,146.48792787644004,226.0003768886,81.18581787519157,69.671436796136,-1066.240048728,79.94155833236624,66.85030221935997,13430.57541,0
1970-01-01 00:59:00,-8652.0341678,941.5738835600704,752.3214137399998,-5454.945312496,2665.830453632503,2117.98125020432,-8358.29360275,1788.0376930664358,1311.2910738649998,-72.32611309179998,771.1374716591276,633.585073680708,-197.5110460271,384.0985013452384,307.53079936019,26.0423944724,541.200885330653,444.887326588192,471.601213657,9.90070510757113,7.894116426719997,-13.816035414,47.59411444980619,41.4980437194,-725.4833487589999,74.64871177547846,58.98531600869994,13566.37967,0
1970-01-01 00:59:02,-8321.90582753,2756.5023315926665,2400.472066751,-2125.1892257271,2093.297092597039,1665.0583176383582,-9903.10946603,1769.852122331895,1410.1001963124002,89.83752184519999,712.12201181289,545.10585122548,174.5314835146,620.0280316677613,401.016253935196,-64.15301263639999,537.8791096175806,398.754752056984,435.904240228,19.22044164161839,16.390478835040017,93.3414681733,36.49399085170973,32.541757147498,-821.4964720019999,153.19415280838706,135.35852877224,13630.69653,0
1970-01-01 00:59:04,-6141.02799158,1903.1047086889305,1544.121732418,-2769.11635099,2814.5964457754167,2167.8874334718,-11086.45289961,1709.898018448371,1359.9373344992,-30.661611132800004,1315.483986273091,820.300968775112,-180.840251474,961.6366302101056,645.8866718605201,-203.1123664272,626.6889299232319,448.0050897402561,448.821401044,16.220729637390917,13.889277041200025,0.7157705101999996,51.80424775076629,44.318179527188015,-858.741507213,121.94107211250044,102.85222721762004,13482.40332,0
1970-01-01 00:59:06,-8809.92814835,1501.233539699583,1246.862239832,-6768.908540779999,2126.734336419493,1783.393160377601,-7396.855673370001,1369.89411620044,1024.0631883092,28.7306953281,388.91258568363503,293.69895041250004,-23.728624681800003,608.5972625800875,459.692290506652,-138.1603541438,405.7374446807029,308.763422767192,443.844299127,16.83062791044734,14.342043512300007,-123.869912695,46.14164860130682,41.45609623640001,-590.344212001,50.9829412043182,42.26042253911999,13585.38108,0
1970-01-01 00:59:08,-7931.71102501,694.8153689189919,538.0831437906,-8214.93142805,645.9919172961697,511.7216488890001,-7197.93805492,745.750778077875,599.8040348079996,18.177241772100004,381.5487357928012,311.4267548929001,47.3407285661,480.9266965926244,382.999810851344,44.061500882500006,367.9731603775743,275.6235811024,459.274979657,18.0034180494858,15.442665514439998,-146.2668713104,24.76123845585458,20.802954329808006,-706.365617824,59.07633899368304,51.76685364855999,13534.81892,0
1970-01-01 00:59:10,-7288.37482652,386.9179074796605,296.8616572728,-8008.77287553,393.7562740988681,295.799653657,-8090.029474159999,435.2078230074666,331.12625747600003,20.6241781658,123.77211286781092,79.743160161076,10.5617764674,101.58801721564916,71.161238212184,-4.585925007799999,62.29010987823012,47.89087311858,446.341173005,7.637316226332938,6.220212173600009,-144.73545534299998,9.316571828854077,7.13606552018,-759.3076667749999,20.91735629403367,16.248323498000012,13526.85484,0
1970-01-01 00:59:12,-9336.21922289,1753.7015792644502,1466.8636277722,-2086.762336844,5334.514846506299,4688.1844772116,-8101.76478149,2156.395675349901,1665.4350128202,-391.5181457061,1039.1340362133076,729.1817183156559,-75.7385073961,578.2769262874955,358.10165044249,91.1026046013,669.4680140790364,485.672596028804,461.322416228,12.80781632716064,10.225197874560008,-110.653127012,46.37750577961906,37.9816130188,-717.285279548,37.84115932526311,31.44263326375998,13747.65135,0
1970-01-01 00:59:14,-5534.387516054,4728.979771223873,3740.74718530384,3030.006378723,2448.4609538163118,1959.063884217,-10884.71381354,3337.6597334738067,2527.89336626,96.4292688672,919.8442453828908,681.259051695088,76.03813224890001,1745.4644306111863,1284.3160137838122,594.9551057346999,1718.1279530228217,1251.42652530571,414.248020863,86.15138392293969,61.983728613939945,-4.452758400700002,123.75536674592688,97.343956992518,-965.724229674,136.88357613216607,104.19487954528,13810.77709,0
1970-01-01 00:59:16,6530.265659186,4134.926971926305,3447.5955496916804,3757.2292160375,4271.295729556912,3303.2069931085007,-8092.035296382,6374.456576501056,5519.29308149868,-92.8254475755,1738.4372733626903,1179.04598035831,324.693478027,1568.7343847051966,1110.04953175662,-90.4867090769,1631.5658053340617,1073.506617500066,106.6830975538,68.79129253103804,59.363342717732,258.509674679,40.7062822089407,34.51345521522,-952.598996012,237.75422559354328,204.96421456640007,13869.88526,0
1970-01-01 00:59:18,9036.020077437,3938.1003984975832,2955.1900502655194,7313.035617263001,6339.577490924513,4637.33930296544,-277.7272805149,8889.112348083354,7291.025840984291,537.2440277023001,3124.094024098689,2406.803306606068,-106.6581288833,2697.7970546165657,2003.567331822362,336.5369831198,1347.732162747557,892.581638758972,62.6465653972,58.90201562770204,50.021372360888,244.5854414008,82.68143252648453,59.98822701504,-571.517783032,329.3051902426692,270.6344941912,15692.87522,0
1970-01-01 00:59:20,6819.029122268,2764.888410076302,2174.0227518905604,6115.8511800464,6668.711501013314,5562.579053125248,-2439.2876356262,7542.683675351391,6147.760396091181,-1613.5131865055,2607.9307041747857,1673.08793119604,-68.8554583872,1524.8380987891064,1142.4752675311522,103.3289636536,1425.010453970016,1024.206841647328,97.8191953212,87.99181477836976,74.890901945664,140.4574781042,161.5705646191159,139.31224528738002,-609.8364740077,437.09893742004346,355.67202569337803,13894.60818,0
1970-01-01 00:59:22,7872.51014556,1820.9720055980777,1403.5933431072,-332.1175163695,1281.8274626671682,969.3197280005,11199.95246238,1744.7788882850966,1252.6897770011997,-75.239132618,625.6423427158593,407.3899406236,130.7030242095,1006.5095145856574,636.04099883764,95.5720088513,792.7551825743406,587.4480047800221,74.3818725883,37.42098988061112,28.335190510831996,-257.977008254,17.699073126555216,13.487113905520005,-250.328251309,29.377119771456947,22.86803548320001,13923.32125,0
1970-01-01 00:59:24,3241.3417830040003,3340.5006049530803,2880.40501557528,283.6032570288,5240.280846252017,4057.32848666672,11587.475609530002,4084.433018841593,2616.798721504998,710.3855847333001,1827.185814119298,1254.2929364993602,-166.2085706055,1016.0168765517416,741.4317144653801,17.52805455730001,767.6869172142013,551.398972123376,225.992053979,75.04223481631942,69.8650277549,-171.15238088130002,160.1704789360906,120.544409612798,-264.002797197,117.23659824737412,104.18622368270002,14078.80335,0
1970-01-01 00:59:26,5139.176222059406,2060.5631760157494,1401.4670815171062,4647.498082460396,4274.814483252893,3605.528947459956,-9396.782917573464,4517.010823945838,3501.370234059209,548.5623651760396,1681.5289000332418,1197.151767444968,28.808815346138623,1333.6309752108186,791.2320215110284,-177.49229797782178,680.7839910812208,478.0232102895167,137.54231606237624,26.99875294397856,21.536607990510745,248.15465255247523,28.727853215662908,21.778111979766702,-977.4643163782176,305.76461702830323,254.7198080548181,13331.01869,0
1970-01-01 00:59:28,4650.61900982,1208.890778956045,879.0186199220001,1078.9907512528,1090.8296714285973,858.7301880173119,-12268.38976001,744.5575642680793,544.4516703875998,74.4651017222,298.56819231353546,208.811564251376,112.1429284122,532.9063990374706,329.585353340728,3.553883806500003,282.8034476865646,206.3558055729501,164.9851024268,17.673331951573598,13.660563394912002,203.345407976,14.556209886196772,11.461649816159992,-1208.42036993,22.685439744027605,17.605957064399988,13267.24297,0
1970-01-01 00:59:30,4751.95879734,4099.207679194144,3685.042928048,10455.900695138,5272.173707727651,4376.9501479316405,-4214.85625918,1434.3915777169373,1158.6240489908,-153.9073053464,299.4822312178053,204.705039031312,-52.6091324581,882.520800570678,646.34826060069,-474.5475248067,582.174172358152,513.3655905713,134.6896994669,78.18152718136949,65.542606171128,402.437807461,148.68395615193515,134.27455256144,-768.013433676,260.0091912497989,233.99486765152,13861.40305,0
1970-01-01 00:59:32,4368.6803353664,1050.268394127174,760.5687545783361,7940.208719190001,1706.515605877221,882.4018841440006,-8981.8046227,1270.7654421584766,978.4273251860002,162.7379159368,481.4781581933859,329.873991966864,-56.4543182009,263.2670083174187,197.469265009354,162.4299681547,308.700638889059,235.41592178967596,119.2756647708,18.014030943601856,14.704256677695998,347.323478237,30.192722658083294,19.749606478840004,-984.816991787,76.34041328131762,45.18942204124001,12928.06686,0
1970-01-01 00:59:34,4025.218688724001,1293.1382119162683,1000.47355617256,10890.96432084,4002.546782626896,3537.1520900256,-5270.476270961,2229.3295236832114,1884.64938584212,165.50112301590002,520.8686738549743,413.5730326263261,268.4472326959,552.2079251124488,460.897614773116,-29.288330496,526.9878559625829,415.66241668276,121.847444854,41.232648230025816,35.2225673912,490.044788642,156.78875526407757,139.40313149536,-750.2606605039999,290.2276797368591,260.71424788408,13448.7854,0
1970-01-01 00:59:36,5972.863536499999,382.5616860478872,294.97701691999987,6330.20780182,685.1898221233747,557.4347485543999,-10142.99246162,513.3600913039983,433.14619320680015,-60.7239725168,122.7591775162608,99.514739131576,-24.4693639234,166.70851390051476,121.07507854227202,-34.6482864008,116.50076155557714,86.842771323488,136.445834084,9.744104110845743,7.839185195679997,304.918237007,18.965707631748693,14.462559286160005,-1182.48617326,27.100570618672258,22.7162255036,13389.97766,0
1970-01-01 00:59:38,5184.75026814,291.6706284677582,236.32578263600007,7803.6047496,441.53886492744687,313.450887304,-9397.45089288,134.3598241427874,106.51763805759994,-16.0216073333,52.99474130473772,42.188845490964006,-5.967528548200001,78.51045488393322,56.648741449456,-25.2766864766,37.961945950424976,31.008343674187994,159.791604778,8.322488334200845,6.7493829906800045,355.95433891400006,13.210032542799844,10.43160612228,-1141.67893131,22.244144308015656,18.457723899000012,13279.70421,0
1970-01-01 00:59:40,4237.61110301,538.2112705497735,469.9116623488,10328.90969003,2479.5698319982453,2255.3432705772,-7449.84765971,1672.260484011287,1525.0655911099998,-71.7768008494,393.3807707883619,255.133235372092,0.7740309016999981,236.3704082925048,149.03806838802402,-15.447326340199998,264.2896830550632,162.499214793144,182.746198554,22.039495674509723,17.964008750359994,406.998763728,45.83467862195908,39.57744833271999,-991.408738868,137.08633434143204,123.30195714976004,13707.43542,0
1970-01-01 00:59:42,3114.06779901,547.0895763036981,434.1258002322,5433.7884679300005,986.2498671182642,860.73068335,-11153.36911946,1178.5376293914155,883.9799082208011,76.0048406083,307.8270311798132,219.69826724482,-175.0724728518,302.0062852125293,231.037403773136,148.68051604820002,328.66363463223854,248.02613358872,211.734904187,9.349184710414113,7.470646627079991,265.95035881,17.5631490396244,12.388489383200003,-1036.568864265,42.70599223528606,36.02356454440002,12870.9043,0
1970-01-01 00:59:44,3471.03753326,1165.35086257611,1030.2344616852,7805.33591554,2007.7947634229183,1795.7650039479995,-10225.03141382,1113.5028341368566,998.6530020452,-8.755704369299998,168.42212414894567,130.57585007499802,183.3620941032,407.3937451250004,343.75611130473607,-153.2747639681,244.9707903469356,193.273351698244,188.871862451,32.805169629430246,27.94201611067997,310.228255435,41.8614380456206,34.17121703820002,-1002.378338052,62.67935619911936,53.62153158048009,13528.79601,0
1970-01-01 00:59:46,5357.05953394,298.6966379611787,221.21703233160008,7705.8188459,1061.8966782080638,917.322829014,-9198.46669131,590.9580036686044,497.1412371657997,-26.067363205700005,223.0269572000215,167.33649176990198,53.383163340500005,130.21192913389805,95.17617109708,-6.308767975399999,160.76452785439727,135.37883665233997,160.091229642,17.25850614008295,14.292938329560002,352.350517623,25.19730822902784,22.12729623467999,-1118.47465014,58.62511761875756,46.412723846,13189.03639,0
1970-01-01 00:59:48,4674.31434292,1017.292470252312,823.6920563928,1601.5448377363,7286.318395214274,6607.588849250071,-9088.45442855,2523.117015609389,2089.706983498,217.4111307742,1281.9707098588162,976.532697244704,-7.324163352199999,147.61446293244805,112.68225317231196,97.2532372356,373.8285015169517,285.19126885324806,193.640891542,32.36798791199006,28.18537807176,134.931063936,221.4406549022576,203.84278525728,-1213.98839856,118.76620202073984,108.1813883192,12789.62706,1
1970-01-01 00:59:50,4909.35340324,1101.2524397039729,919.332313156,2932.045694144,8038.491956415542,7230.46366575584,-9304.35078918,2611.2329960250795,2155.3281579168,-98.3518617182,1709.0424920258713,1545.8810297707082,32.8338913923,322.59005801260827,259.293693071068,-187.7982066666,613.5725222993228,538.724174517396,188.089508638,43.30670269954093,36.94491098627999,135.996396786,223.0721650979017,200.7153674994,-1180.96308014,189.14313107090803,159.84237455800002,13588.7858,1
1970-01-01 00:59:52,5354.312972659999,1031.885343918102,754.3705148739999,3706.7507494811,7741.343349268154,6933.760143641168,-9355.17049522,2206.123964821494,1813.8110765847996,-113.5162090476,1605.6219091497408,1466.7431118037366,-36.3378377242,311.4561848263614,247.98451902698,-132.6172941492,645.0960469601022,562.106566031912,180.732053629,39.771526075913,33.25752765874,166.2418622669,225.0313765851905,203.288146335072,-1175.361759728,192.48194410824672,166.44494134096004,13731.96435,1
1970-01-01 00:59:54,5439.389788349999,1048.0558468066506,814.6493779679997,3050.355900938,8698.877078908452,7913.216846766961,-8411.48533906,2942.4799604549016,2422.7396873068,-14.864722440400024,1668.8151715487522,1502.028766935368,13.4581501589,274.2986996708651,220.401886298678,-173.4578277749,744.4877705940588,654.326272025594,179.741627,42.920676160537695,36.558228454,136.320990389,254.74179776980412,232.22807969366,-1159.132079588,215.5148144709288,189.62758295912005,13678.30911,1
1970-01-01 00:59:56,5528.0870711,1068.2877517029249,820.7475763020001,4611.9091417409,8743.342652946945,7857.087122035375,-8429.32966427,2924.036131738225,2426.5925300576,196.1044737145,1790.8274066538515,1591.0413216394998,10.686620164299995,223.37789850239835,168.83594775878603,-42.088970525700006,898.3068355686064,765.04797981267,188.330873106,45.07199909277471,38.385274298,167.4403617271,251.51744859987397,229.711064375648,-1119.847930689,237.4827020321267,215.04742348076,14056.5872,1
1970-01-01 00:59:58,5700.3796910500005,1364.0032969126123,1094.145443986,3739.02700591,8585.919766273455,7720.582029044401,-8339.10928878,2404.208499081451,1995.1317269108,236.8368094851,1779.1940122996955,1615.932157857794,13.649577153499996,301.36621478885473,242.61956937137,44.6857193685,975.2356660131502,854.72037506059,173.5660256223,49.81127203939893,44.15505044503801,151.3438481776,235.11831192159863,213.332237621088,-1163.526577577,222.68740122361817,188.93511658990008,13730.6102,1
1970-01-01 01:00:00,4814.88001885,760.975446212713,588.914834909,3174.225813382,8573.655310340224,7621.407863238,-8716.2787328,2603.0521207475203,2167.371246788,287.0322971555,1951.1346917362011,1778.31951271028,-5.626289121699999,325.17585981332286,269.621096312368,36.096473239800005,767.7824020597948,666.2328647378158,180.906834795,40.16649155160454,35.09672495259999,129.1799311194,234.1738819235125,209.220052815376,-1166.963940632,260.0527303585536,219.30442702576,13430.37343,1
1970-01-01 01:00:02,5093.012897237623,844.6547830409285,621.7073154676991,2048.7880166881187,9179.778484723687,8386.714011780316,-8070.349575683168,2870.294325223218,2454.1245630549947,153.18279988524753,1796.3465342715745,1642.503403944488,0.6510001177227729,224.3550313419173,173.5912742038114,-37.57671566762376,793.2900800570602,703.9777715998922,189.49871787425744,46.91140003819635,41.07852354333888,107.89296891138612,252.1973553296484,230.5026689057837,-1169.8554524623762,236.2711313551301,195.63422474373107,13395.81853,1
1970-01-01 01:00:04,5119.698380899999,961.25121264889,786.45118265,1572.023465636,8865.702940451498,8121.673189004001,-8268.96377835,2991.552258786659,2555.7052119649998,41.98909556710001,1645.0358570215817,1477.6158323122422,73.8824978091,300.5924137393011,253.939063823772,-73.8658520077,744.2677785442661,648.321623287024,183.112406715,38.65435033993768,33.000849037900004,99.5087466314,246.51933102028715,224.064134430484,-1202.361289223,202.89746892220504,165.82305333226006,13322.1531,1
1970-01-01 01:00:06,5349.28593327,1421.5281218995135,1114.9087813084,1116.352306937,8602.677477509273,7894.96037064426,-8387.1657877,3106.4290410127,2805.514113781999,-61.1317952399,1662.059499293032,1481.624979409512,53.7493715085,353.5448262749093,297.35404084867,-134.3734287824,804.6257792191185,696.660269107248,168.5639549676,41.36081720767659,34.953737311640005,107.1991181541,244.16130425629828,223.69659460006403,-1215.76950185,179.69158358951216,149.81243220400003,13318.75062,1
1970-01-01 01:00:08,5841.29492936,1890.991131798159,1498.9599424680002,2342.6586168914,7802.659890127172,7014.440630315115,-8754.64736082,1857.7358841860428,1527.9038707868,-56.6956826715,1544.998062288353,1398.84462194444,14.706587093099998,374.3102490652204,303.972254730962,-183.9530208892,760.9610826201654,654.4645987863679,161.8473642557,62.05421073638451,49.791327056098,147.5652457159,227.667171869264,206.553058605782,-1193.064595507,186.97854715557352,159.40791852090013,13303.75934,1
1970-01-01 01:00:10,5628.03693208,1175.52154779812,952.166204552,2478.163961703,8451.490490020944,7665.65979245482,-8537.02815729,2102.540592582521,1795.4470686809998,36.7123688646,1488.75358175139,1353.5636478524,50.095612746,256.14298779421955,207.26067265868,-69.8958224973,830.432650091004,728.8035251817921,163.1790303236,42.8521354597666,37.604917979344,155.14741936939998,234.7680877679797,212.5755183826,-1187.737931232,215.08998286029487,185.45980110304,13481.3539,1
1970-01-01 01:00:12,5823.15097921,1646.150102041767,1316.6491987204,2316.890878609,8420.745262040613,7619.32713493792,-8624.21066983,1807.6571059468567,1451.5071874001997,210.4448526948,1267.9203442085716,1110.8275576756162,-82.0056608053,224.3508829794063,170.829784776124,-31.2691837603,806.143614421611,683.221927467912,159.2922299962,49.280762691689546,42.34598209010401,160.0579379837,233.2130814519602,210.667573832952,-1175.120395283,199.5415212412289,176.15578320908003,13644.36909,1
1970-01-01 01:00:14,4927.59722824,1345.0177748431204,950.8475221672002,2411.0729607564003,8191.722096009598,7370.41977140309,-9253.04003129,1950.2581182075808,1594.6834283488,69.9873745315,1493.6891643824445,1344.71872186198,-9.130235449200002,284.5949807848928,223.599050057528,-79.1758704048,654.111465937759,578.337078463264,184.24432287,50.87676297435894,41.986598709,156.7870332095,231.96079288911824,209.59791306031,-1177.841987809,203.98471253762816,174.56677265212005,13535.42145,1
1970-01-01 01:00:16,3916.03871731,1210.3146146918857,942.34516731,9147.3806515479,6182.64800001403,4560.04074861815,-6373.2122926846,3233.3371378494785,2781.9657631290925,-725.2170155447999,888.5089815516358,799.088693579056,261.5475378829,234.3105443199278,199.78320125115204,-317.5773875253,302.68970067610724,257.792406039278,150.8527963199,61.8602985882878,52.16385660290601,382.9122537909,206.05570170439688,158.452115162922,-805.8660415749999,347.3873217908046,279.5708057995,13646.92649,1
1970-01-01 01:00:18,6861.02654096,3821.9353856438097,3015.5131913736004,7903.987401694,6986.355706917113,6523.072664588841,-3514.1585449851,2505.978641079366,1937.276495713112,258.2766331202,567.054520512211,444.3403447458599,-5.7011953420999975,864.9416908410899,584.7154260103218,431.3266381311,432.6720771155908,352.720387870766,72.22623814800001,39.31842089228813,28.06952313096,357.67718188140003,213.0787657655064,195.571807326368,-779.5906055569999,422.5711616185116,401.62981909557993,13625.35908,1
1970-01-01 01:00:20,12083.65438583,804.8030463171385,604.6110164032001,235.5217892245,929.5054201563768,694.11795211811,-5565.41533541,1151.6012199687002,954.3095210562,48.6474258998,185.66431496356515,154.490741544204,-41.63953324,337.3843653904096,250.04177663300004,-82.2969627618,226.818716551838,156.14983100658398,24.9770616129,29.71403299347008,24.960748703616,124.127922988,9.92919101295659,8.172767560320004,-1244.43361402,40.92839501228983,33.111377257200004,13399.9428,0
1970-01-01 01:00:22,11410.10601337,2872.6157390080475,2182.142086619001,333.4158907619,1837.0856797973704,1509.62658762372,1745.9889909679998,6974.237578905387,6095.639984791359,-564.343432091,1009.9055395147795,824.9871016273999,774.6884098254,809.5324118854536,694.0237367437119,-110.6448040929,511.1582363091004,358.42358070753806,-9.1468812788,50.8478515528976,41.77020297344,165.6259667108,78.35950937184388,65.81759521152,-913.872482286,393.7822647484084,370.26775163368006,13833.83831,0
